"Format","MoTeC CSV File"
"Venue","RULLITIS"
"Vehicle","ANDREW"
"Driver",""
"Device","RAJAGP"
"Comment","Exported by RAJAGP Client"
"Log Date","20/08/2026"
"Log Time","15:10:09"
"Sample Rate","10.000"
"Duration","198.800"
"Range","All"

"Time","Satellites","GPS Latitude","GPS Longitude","Ground Speed","GPS Heading","GPS Altitude","GPS Vert Speed","Distance","G Force Long","G Force Lat","G Force Combined","Brake","Acceleration","Lap Number","Lap Time","Lap Distance","GPS Fix"
"s","count","deg","deg","km/h","deg","m","km/h","m","g","g","g","g","m/s2","lap","s","m","state"

106.500,012,+56.5977383,+23.6906865,35.120,0.00,+0.00,+0.000,1024.703,+0.000,-0.110,0.110,0.000,-0.050,2,13.370,129.245,4
106.600,012,+56.5977324,+23.6906982,34.990,0.00,+0.00,+0.000,1025.677,-0.040,-0.190,0.194,0.040,-0.410,2,13.470,130.219,4
106.700,012,+56.5977267,+23.6907101,34.800,0.00,+0.00,+0.000,1026.646,-0.050,-0.190,0.196,0.050,-0.530,2,13.570,131.188,4
106.800,012,+56.5977211,+23.6907221,34.580,0.00,+0.00,+0.000,1027.610,-0.070,-0.260,0.269,0.070,-0.650,2,13.670,132.152,4
106.900,012,+56.5977159,+23.6907344,34.380,0.00,+0.00,+0.000,1028.568,-0.040,-0.340,0.342,0.040,-0.350,2,13.770,133.109,4
107.000,012,+56.5977109,+23.6907471,34.380,0.00,+0.00,+0.000,1029.523,+0.030,-0.380,0.381,0.000,+0.250,2,13.870,134.064,4
107.100,012,+56.5977062,+23.6907602,34.600,0.00,+0.00,+0.000,1030.481,+0.090,-0.380,0.391,0.000,+0.850,2,13.970,135.023,4
107.200,012,+56.5977017,+23.6907737,35.040,0.00,+0.00,+0.000,1031.448,+0.150,-0.390,0.418,0.000,+1.450,2,14.070,135.990,4
107.300,012,+56.5976975,+23.6907877,35.690,0.00,+0.00,+0.000,1032.430,+0.210,-0.410,0.461,0.000,+2.050,2,14.170,136.972,4
107.400,012,+56.5976935,+23.6908024,36.550,0.00,+0.00,+0.000,1033.434,+0.270,-0.430,0.508,0.000,+2.650,2,14.270,137.975,4
107.500,012,+56.5976897,+23.6908177,37.580,0.00,+0.00,+0.000,1034.463,+0.280,-0.450,0.530,0.000,+2.770,2,14.370,139.005,4
107.600,012,+56.5976862,+23.6908338,38.450,0.00,+0.00,+0.000,1035.519,+0.220,-0.440,0.492,0.000,+2.170,2,14.470,140.061,4
107.700,012,+56.5976831,+23.6908504,39.100,0.00,+0.00,+0.000,1036.596,+0.160,-0.380,0.412,0.000,+1.570,2,14.570,141.138,4
107.800,012,+56.5976803,+23.6908675,39.540,0.00,+0.00,+0.000,1037.689,+0.100,-0.290,0.307,0.000,+0.970,2,14.670,142.230,4
107.900,012,+56.5976777,+23.6908848,39.760,0.00,+0.00,+0.000,1038.790,+0.040,-0.330,0.332,0.000,+0.370,2,14.770,143.332,4
108.000,012,+56.5976754,+23.6909023,39.760,0.00,+0.00,+0.000,1039.894,-0.020,-0.260,0.261,0.020,-0.230,2,14.870,144.436,4
108.100,012,+56.5976732,+23.6909198,39.550,0.00,+0.00,+0.000,1040.996,-0.080,-0.190,0.206,0.080,-0.830,2,14.970,145.538,4
108.200,012,+56.5976712,+23.6909372,39.120,0.00,+0.00,+0.000,1042.089,-0.150,-0.160,0.219,0.150,-1.430,2,15.070,146.630,4
108.300,012,+56.5976693,+23.6909544,38.520,0.00,+0.00,+0.000,1043.167,-0.180,-0.150,0.234,0.180,-1.790,2,15.170,147.709,4
108.400,012,+56.5976676,+23.6909713,37.830,0.00,+0.00,+0.000,1044.227,-0.220,-0.150,0.266,0.220,-2.150,2,15.270,148.769,4
108.500,012,+56.5976660,+23.6909880,36.980,0.00,+0.00,+0.000,1045.266,-0.260,-0.140,0.295,0.260,-2.510,2,15.370,149.808,4
108.600,012,+56.5976646,+23.6910043,36.050,0.00,+0.00,+0.000,1046.281,-0.270,-0.110,0.292,0.270,-2.630,2,15.470,150.822,4
108.700,012,+56.5976634,+23.6910201,35.040,0.00,+0.00,+0.000,1047.268,-0.280,-0.130,0.309,0.280,-2.750,2,15.570,151.810,4
108.800,012,+56.5976623,+23.6910356,34.080,0.00,+0.00,+0.000,1048.228,-0.290,-0.110,0.310,0.290,-2.810,2,15.670,152.770,4
108.900,012,+56.5976613,+23.6910506,32.960,0.00,+0.00,+0.000,1049.159,-0.320,-0.080,0.330,0.320,-3.170,2,15.770,153.701,4
109.000,012,+56.5976604,+23.6910651,31.790,0.00,+0.00,+0.000,1050.059,-0.320,-0.050,0.324,0.320,-3.180,2,15.870,154.600,4
109.100,012,+56.5976597,+23.6910792,30.780,0.00,+0.00,+0.000,1050.928,-0.260,-0.050,0.265,0.260,-2.580,2,15.970,155.469,4
109.200,012,+56.5976589,+23.6910928,29.980,0.00,+0.00,+0.000,1051.771,-0.200,-0.030,0.202,0.200,-1.980,2,16.070,156.313,4
109.300,012,+56.5976582,+23.6911061,29.380,0.00,+0.00,+0.000,1052.596,-0.150,-0.010,0.150,0.150,-1.510,2,16.170,157.138,4
109.400,012,+56.5976576,+23.6911192,28.830,0.00,+0.00,+0.000,1053.404,-0.150,-0.010,0.150,0.150,-1.500,2,16.270,157.946,4
109.500,012,+56.5976569,+23.6911321,28.340,0.00,+0.00,+0.000,1054.198,-0.130,+0.000,0.130,0.130,-1.320,2,16.370,158.740,4
109.600,012,+56.5976562,+23.6911447,27.940,0.00,+0.00,+0.000,1054.980,-0.090,+0.000,0.090,0.090,-0.920,2,16.470,159.522,4
109.700,012,+56.5976556,+23.6911572,27.740,0.00,+0.00,+0.000,1055.753,-0.030,+0.000,0.030,0.030,-0.320,2,16.570,160.295,4
109.800,012,+56.5976549,+23.6911697,27.760,0.00,+0.00,+0.000,1056.524,+0.030,+0.000,0.030,0.000,+0.280,2,16.670,161.066,4
109.900,012,+56.5976542,+23.6911823,27.990,0.00,+0.00,+0.000,1057.299,+0.090,+0.000,0.090,0.000,+0.880,2,16.770,161.840,4
110.000,012,+56.5976536,+23.6911950,28.440,0.00,+0.00,+0.000,1058.082,+0.150,+0.000,0.150,0.000,+1.480,2,16.870,162.624,4
110.100,012,+56.5976529,+23.6912080,29.100,0.00,+0.00,+0.000,1058.881,+0.210,+0.000,0.210,0.000,+2.080,2,16.970,163.423,4
110.200,012,+56.5976522,+23.6912213,29.810,0.00,+0.00,+0.000,1059.700,+0.180,+0.000,0.180,0.000,+1.720,2,17.070,164.241,4
110.300,012,+56.5976515,+23.6912348,30.300,0.00,+0.00,+0.000,1060.534,+0.110,+0.000,0.110,0.000,+1.120,2,17.170,165.076,4
110.400,012,+56.5976508,+23.6912486,30.580,0.00,+0.00,+0.000,1061.380,+0.050,+0.000,0.050,0.000,+0.520,2,17.270,165.922,4
110.500,012,+56.5976500,+23.6912624,30.640,0.00,+0.00,+0.000,1062.230,-0.010,+0.000,0.010,0.010,-0.080,2,17.370,166.772,4
110.600,012,+56.5976493,+23.6912761,30.480,0.00,+0.00,+0.000,1063.079,-0.070,+0.000,0.070,0.070,-0.680,2,17.470,167.621,4
110.700,012,+56.5976486,+23.6912898,30.280,0.00,+0.00,+0.000,1063.923,-0.030,+0.000,0.030,0.030,-0.320,2,17.570,168.465,4
110.800,012,+56.5976479,+23.6913034,30.230,0.00,+0.00,+0.000,1064.764,-0.030,+0.000,0.030,0.030,-0.270,2,17.670,169.305,4
110.900,012,+56.5976472,+23.6913170,30.050,0.00,+0.00,+0.000,1065.601,-0.070,+0.000,0.070,0.070,-0.660,2,17.770,170.142,4
111.000,012,+56.5976464,+23.6913305,29.820,0.00,+0.00,+0.000,1066.432,-0.080,+0.000,0.080,0.080,-0.780,2,17.870,170.974,4
111.100,012,+56.5976457,+23.6913438,29.580,0.00,+0.00,+0.000,1067.257,-0.050,+0.000,0.050,0.050,-0.500,2,17.970,171.799,4
111.200,012,+56.5976450,+23.6913571,29.530,0.00,+0.00,+0.000,1068.078,+0.010,+0.000,0.010,0.000,+0.100,2,18.070,172.620,4
111.300,012,+56.5976443,+23.6913704,29.690,0.00,+0.00,+0.000,1068.901,+0.070,+0.000,0.070,0.000,+0.700,2,18.170,173.442,4
111.400,012,+56.5976436,+23.6913839,30.070,0.00,+0.00,+0.000,1069.731,+0.130,+0.000,0.130,0.000,+1.300,2,18.270,174.272,4
111.500,012,+56.5976429,+23.6913976,30.670,0.00,+0.00,+0.000,1070.574,+0.190,+0.000,0.190,0.000,+1.900,2,18.370,175.116,4
111.600,012,+56.5976422,+23.6914116,31.480,0.00,+0.00,+0.000,1071.438,+0.250,-0.040,0.253,0.000,+2.500,2,18.470,175.979,4
111.700,012,+56.5976414,+23.6914261,32.440,0.00,+0.00,+0.000,1072.325,+0.270,-0.210,0.342,0.000,+2.620,2,18.570,176.867,4
111.800,012,+56.5976406,+23.6914409,33.250,0.00,+0.00,+0.000,1073.238,+0.210,-0.320,0.383,0.000,+2.020,2,18.670,177.779,4
111.900,012,+56.5976399,+23.6914560,33.850,0.00,+0.00,+0.000,1074.170,+0.140,-0.530,0.548,0.000,+1.420,2,18.770,178.711,4
112.000,012,+56.5976398,+23.6914714,34.230,0.00,+0.00,+0.000,1075.115,+0.080,-0.740,0.744,0.000,+0.820,2,18.870,179.657,4
112.100,012,+56.5976406,+23.6914869,34.390,0.00,+0.00,+0.000,1076.068,+0.020,-0.850,0.850,0.000,+0.220,2,18.970,180.610,4
112.200,012,+56.5976424,+23.6915021,34.350,0.00,+0.00,+0.000,1077.023,-0.020,-0.940,0.940,0.020,-0.160,2,19.070,181.565,4
112.300,012,+56.5976450,+23.6915169,34.250,0.00,+0.00,+0.000,1077.976,-0.030,-0.720,0.721,0.030,-0.280,2,19.170,182.517,4
112.400,012,+56.5976485,+23.6915310,34.280,0.00,+0.00,+0.000,1078.928,+0.030,-0.350,0.351,0.000,+0.320,2,19.270,183.469,4
112.500,012,+56.5976527,+23.6915445,34.530,0.00,+0.00,+0.000,1079.883,+0.090,-0.080,0.120,0.000,+0.920,2,19.370,184.425,4
112.600,012,+56.5976569,+23.6915583,34.810,0.00,+0.00,+0.000,1080.846,+0.060,+0.300,0.306,0.000,+0.560,2,19.470,185.388,4
112.700,012,+56.5976604,+23.6915727,34.880,0.00,+0.00,+0.000,1081.814,+0.000,+0.680,0.680,0.000,-0.040,2,19.570,186.356,4
112.800,012,+56.5976629,+23.6915878,34.740,0.00,+0.00,+0.000,1082.781,-0.070,+0.560,0.564,0.070,-0.640,2,19.670,187.323,4
112.900,012,+56.5976645,+23.6916031,34.480,0.00,+0.00,+0.000,1083.743,-0.050,+0.060,0.078,0.050,-0.520,2,19.770,188.284,4
113.000,012,+56.5976653,+23.6916186,34.320,0.00,+0.00,+0.000,1084.698,-0.070,-0.490,0.495,0.070,-0.640,2,19.870,189.240,4
113.100,012,+56.5976657,+23.6916340,33.960,0.00,+0.00,+0.000,1085.646,-0.130,-1.080,1.088,0.130,-1.240,2,19.970,190.188,4
113.200,012,+56.5976679,+23.6916486,33.380,0.00,+0.00,+0.000,1086.582,-0.190,-1.550,1.562,0.190,-1.840,2,20.070,191.123,4
113.300,012,+56.5976723,+23.6916611,32.590,0.00,+0.00,+0.000,1087.498,-0.250,-1.720,1.738,0.250,-2.440,2,20.170,192.040,4
113.400,012,+56.5976785,+23.6916701,31.580,0.00,+0.00,+0.000,1088.389,-0.310,-1.680,1.708,0.310,-3.040,2,20.270,192.931,4
113.500,012,+56.5976856,+23.6916757,30.530,0.00,+0.00,+0.000,1089.252,-0.270,-1.340,1.367,0.270,-2.680,2,20.370,193.793,4
113.600,012,+56.5976928,+23.6916794,29.700,0.00,+0.00,+0.000,1090.088,-0.210,-0.960,0.983,0.210,-2.080,2,20.470,194.630,4
113.700,012,+56.5976999,+23.6916828,29.080,0.00,+0.00,+0.000,1090.905,-0.150,-0.620,0.638,0.150,-1.480,2,20.570,195.446,4
113.800,012,+56.5977069,+23.6916857,28.670,0.00,+0.00,+0.000,1091.707,-0.090,-0.340,0.352,0.090,-0.880,2,20.670,196.248,4
113.900,012,+56.5977138,+23.6916882,28.490,0.00,+0.00,+0.000,1092.501,-0.030,-0.270,0.272,0.030,-0.280,2,20.770,197.042,4
114.000,012,+56.5977209,+23.6916904,28.510,0.00,+0.00,+0.000,1093.292,+0.030,-0.230,0.232,0.000,+0.320,2,20.870,197.834,4
114.100,012,+56.5977279,+23.6916922,28.760,0.00,+0.00,+0.000,1094.088,+0.090,-0.220,0.238,0.000,+0.920,2,20.970,198.629,4
114.200,012,+56.5977351,+23.6916936,29.220,0.00,+0.00,+0.000,1094.893,+0.150,-0.200,0.250,0.000,+1.520,2,21.070,199.435,4
114.300,012,+56.5977425,+23.6916946,29.830,0.00,+0.00,+0.000,1095.713,+0.170,-0.180,0.248,0.000,+1.640,2,21.170,200.255,4
114.400,012,+56.5977500,+23.6916953,30.410,0.00,+0.00,+0.000,1096.550,+0.180,-0.130,0.222,0.000,+1.760,2,21.270,201.092,4
114.500,012,+56.5977577,+23.6916958,31.000,0.00,+0.00,+0.000,1097.403,+0.170,-0.100,0.197,0.000,+1.640,2,21.370,201.944,4
114.600,012,+56.5977655,+23.6916963,31.600,0.00,+0.00,+0.000,1098.272,+0.180,-0.080,0.197,0.000,+1.760,2,21.470,202.814,4
114.700,012,+56.5977735,+23.6916968,32.360,0.00,+0.00,+0.000,1099.161,+0.240,-0.020,0.241,0.000,+2.360,2,21.570,203.702,4
114.800,012,+56.5977817,+23.6916973,33.340,0.00,+0.00,+0.000,1100.073,+0.300,+0.000,0.300,0.000,+2.960,2,21.670,204.615,4
114.900,012,+56.5977902,+23.6916978,34.530,0.00,+0.00,+0.000,1101.016,+0.360,+0.000,0.360,0.000,+3.560,2,21.770,205.557,4
115.000,012,+56.5977990,+23.6916984,35.930,0.00,+0.00,+0.000,1101.994,+0.400,+0.000,0.400,0.000,+3.920,2,21.870,206.536,4
115.100,012,+56.5978082,+23.6916990,37.240,0.00,+0.00,+0.000,1103.011,+0.360,+0.000,0.360,0.000,+3.560,2,21.970,207.552,4
115.200,012,+56.5978176,+23.6916996,38.460,0.00,+0.00,+0.000,1104.062,+0.330,+0.000,0.330,0.000,+3.200,2,22.070,208.604,4
115.300,012,+56.5978274,+23.6917002,39.480,0.00,+0.00,+0.000,1105.144,+0.260,+0.000,0.260,0.000,+2.600,2,22.170,209.686,4
115.400,012,+56.5978374,+23.6917008,40.290,0.00,+0.00,+0.000,1106.252,+0.200,+0.000,0.200,0.000,+2.000,2,22.270,210.794,4
115.500,012,+56.5978475,+23.6917014,40.880,0.00,+0.00,+0.000,1107.380,+0.140,+0.000,0.140,0.000,+1.400,2,22.370,211.921,4
115.600,012,+56.5978577,+23.6917021,41.250,0.00,+0.00,+0.000,1108.520,+0.080,+0.000,0.080,0.000,+0.800,2,22.470,213.062,4
115.700,012,+56.5978681,+23.6917027,41.410,0.00,+0.00,+0.000,1109.669,+0.020,+0.000,0.020,0.000,+0.200,2,22.570,214.210,4
115.800,012,+56.5978784,+23.6917033,41.350,0.00,+0.00,+0.000,1110.818,-0.040,+0.000,0.040,0.040,-0.400,2,22.670,215.360,4
115.900,012,+56.5978887,+23.6917040,41.080,0.00,+0.00,+0.000,1111.963,-0.100,+0.000,0.100,0.100,-1.000,2,22.770,216.504,4
116.000,012,+56.5978988,+23.6917046,40.590,0.00,+0.00,+0.000,1113.097,-0.160,+0.000,0.160,0.160,-1.600,2,22.870,217.639,4
116.100,012,+56.5979089,+23.6917053,39.880,0.00,+0.00,+0.000,1114.215,-0.220,+0.000,0.220,0.220,-2.200,2,22.970,218.756,4
116.200,012,+56.5979187,+23.6917059,38.960,0.00,+0.00,+0.000,1115.310,-0.290,+0.000,0.290,0.290,-2.800,2,23.070,219.851,4
116.300,012,+56.5979282,+23.6917065,38.080,0.00,+0.00,+0.000,1116.380,-0.220,+0.000,0.220,0.220,-2.200,2,23.170,220.921,4
116.400,012,+56.5979376,+23.6917071,37.420,0.00,+0.00,+0.000,1117.428,-0.160,+0.000,0.160,0.160,-1.600,2,23.270,221.970,4
116.500,012,+56.5979469,+23.6917076,36.970,0.00,+0.00,+0.000,1118.462,-0.100,+0.000,0.100,0.100,-1.000,2,23.370,223.003,4
116.600,012,+56.5979561,+23.6917082,36.740,0.00,+0.00,+0.000,1119.485,-0.040,+0.000,0.040,0.040,-0.400,2,23.470,224.027,4
116.700,012,+56.5979652,+23.6917088,36.680,0.00,+0.00,+0.000,1120.505,+0.000,+0.000,0.000,0.000,-0.040,2,23.570,225.047,4
116.800,012,+56.5979744,+23.6917093,36.620,0.00,+0.00,+0.000,1121.523,-0.020,+0.000,0.020,0.020,-0.160,2,23.670,226.065,4
116.900,012,+56.5979835,+23.6917099,36.430,0.00,+0.00,+0.000,1122.538,-0.080,+0.000,0.080,0.080,-0.760,2,23.770,227.079,4
117.000,012,+56.5979925,+23.6917105,36.030,0.00,+0.00,+0.000,1123.544,-0.140,+0.000,0.140,0.140,-1.360,2,23.870,228.086,4
117.100,012,+56.5980014,+23.6917110,35.410,0.00,+0.00,+0.000,1124.536,-0.200,+0.000,0.200,0.200,-1.960,2,23.970,229.078,4
117.200,012,+56.5980101,+23.6917116,34.570,0.00,+0.00,+0.000,1125.508,-0.260,+0.000,0.260,0.260,-2.560,2,24.070,230.050,4
117.300,012,+56.5980186,+23.6917121,33.540,0.00,+0.00,+0.000,1126.454,-0.300,+0.000,0.300,0.300,-2.920,2,24.170,230.996,4
117.400,012,+56.5980268,+23.6917126,32.510,0.00,+0.00,+0.000,1127.372,-0.290,+0.000,0.290,0.290,-2.800,2,24.270,231.913,4
117.500,012,+56.5980347,+23.6917131,31.560,0.00,+0.00,+0.000,1128.261,-0.250,+0.000,0.250,0.250,-2.440,2,24.370,232.803,4
117.600,012,+56.5980425,+23.6917136,30.810,0.00,+0.00,+0.000,1129.128,-0.190,+0.000,0.190,0.190,-1.840,2,24.470,233.669,4
117.700,012,+56.5980501,+23.6917141,30.280,0.00,+0.00,+0.000,1129.976,-0.130,+0.000,0.130,0.130,-1.240,2,24.570,234.518,4
117.800,012,+56.5980576,+23.6917145,29.960,0.00,+0.00,+0.000,1130.813,-0.070,+0.000,0.070,0.070,-0.640,2,24.670,235.354,4
117.900,012,+56.5980651,+23.6917150,29.860,0.00,+0.00,+0.000,1131.644,+0.000,+0.000,0.000,0.000,-0.040,2,24.770,236.185,4
118.000,012,+56.5980725,+23.6917155,29.980,0.00,+0.00,+0.000,1132.475,+0.060,+0.000,0.060,0.000,+0.560,2,24.870,237.016,4
118.100,012,+56.5980800,+23.6917159,30.310,0.00,+0.00,+0.000,1133.312,+0.120,+0.000,0.120,0.000,+1.160,2,24.970,237.854,4
118.200,012,+56.5980877,+23.6917164,30.860,0.00,+0.00,+0.000,1134.162,+0.180,+0.000,0.180,0.000,+1.760,2,25.070,238.703,4
118.300,012,+56.5980955,+23.6917169,31.620,0.00,+0.00,+0.000,1135.029,+0.240,+0.000,0.240,0.000,+2.360,2,25.170,239.571,4
118.400,012,+56.5981035,+23.6917174,32.600,0.00,+0.00,+0.000,1135.921,+0.300,+0.000,0.300,0.000,+2.960,2,25.270,240.463,4
118.500,012,+56.5981118,+23.6917179,33.790,0.00,+0.00,+0.000,1136.844,+0.360,-0.040,0.362,0.000,+3.560,2,25.370,241.385,4
118.600,012,+56.5981204,+23.6917185,35.200,0.00,+0.00,+0.000,1137.802,+0.420,-0.130,0.440,0.000,+4.160,2,25.470,242.343,4
118.700,012,+56.5981294,+23.6917190,36.830,0.00,+0.00,+0.000,1138.802,+0.490,-0.330,0.591,0.000,+4.760,2,25.570,243.344,4
118.800,012,+56.5981389,+23.6917194,38.410,0.00,+0.00,+0.000,1139.847,+0.420,-0.470,0.630,0.000,+4.160,2,25.670,244.389,4
118.900,012,+56.5981487,+23.6917185,39.780,0.00,+0.00,+0.000,1140.933,+0.360,-0.730,0.814,0.000,+3.560,2,25.770,245.475,4
119.000,012,+56.5981587,+23.6917160,40.930,0.00,+0.00,+0.000,1142.054,+0.300,-1.010,1.054,0.000,+2.960,2,25.870,246.596,4
119.100,012,+56.5981687,+23.6917117,41.870,0.00,+0.00,+0.000,1143.204,+0.240,-1.000,1.028,0.000,+2.360,2,25.970,247.746,4
119.200,012,+56.5981787,+23.6917056,42.590,0.00,+0.00,+0.000,1144.377,+0.180,-0.970,0.987,0.000,+1.760,2,26.070,248.919,4
119.300,012,+56.5981885,+23.6916978,43.090,0.00,+0.00,+0.000,1145.567,+0.120,-0.920,0.928,0.000,+1.160,2,26.170,250.109,4
119.400,012,+56.5981981,+23.6916886,43.380,0.00,+0.00,+0.000,1146.768,+0.060,-0.830,0.832,0.000,+0.560,2,26.270,251.310,4
119.500,012,+56.5982075,+23.6916789,43.450,0.00,+0.00,+0.000,1147.974,+0.000,-0.940,0.940,0.000,-0.040,2,26.370,252.516,4
119.600,012,+56.5982165,+23.6916680,43.310,0.00,+0.00,+0.000,1149.179,-0.070,-0.880,0.883,0.070,-0.640,2,26.470,253.721,4
119.700,012,+56.5982248,+23.6916557,42.940,0.00,+0.00,+0.000,1150.377,-0.130,-0.680,0.692,0.130,-1.240,2,26.570,254.919,4
119.800,012,+56.5982325,+23.6916424,42.370,0.00,+0.00,+0.000,1151.562,-0.190,-0.160,0.248,0.190,-1.840,2,26.670,256.103,4
119.900,012,+56.5982396,+23.6916284,41.580,0.00,+0.00,+0.000,1152.728,-0.250,+0.230,0.340,0.250,-2.440,2,26.770,257.269,4
120.000,012,+56.5982470,+23.6916157,40.650,0.00,+0.00,+0.000,1153.870,-0.260,+0.610,0.663,0.260,-2.560,2,26.870,258.412,4
120.100,012,+56.5982550,+23.6916047,39.740,0.00,+0.00,+0.000,1154.986,-0.270,+0.920,0.959,0.270,-2.680,2,26.970,259.528,4
120.200,012,+56.5982633,+23.6915955,38.800,0.00,+0.00,+0.000,1156.077,-0.250,+0.950,0.982,0.250,-2.480,2,27.070,260.619,4
120.300,012,+56.5982719,+23.6915878,38.040,0.00,+0.00,+0.000,1157.144,-0.190,+0.790,0.813,0.190,-1.880,2,27.170,261.686,4
120.400,012,+56.5982806,+23.6915813,37.490,0.00,+0.00,+0.000,1158.194,-0.130,+0.670,0.682,0.130,-1.280,2,27.270,262.735,4
120.500,012,+56.5982894,+23.6915760,37.160,0.00,+0.00,+0.000,1159.230,-0.070,+0.670,0.674,0.070,-0.680,2,27.370,263.772,4
120.600,012,+56.5982983,+23.6915715,37.040,0.00,+0.00,+0.000,1160.261,-0.010,+0.940,0.940,0.010,-0.080,2,27.470,264.802,4
120.700,012,+56.5983072,+23.6915673,36.880,0.00,+0.00,+0.000,1161.288,-0.070,+1.280,1.282,0.070,-0.680,2,27.570,265.829,4
120.800,012,+56.5983163,+23.6915650,36.510,0.00,+0.00,+0.000,1162.307,-0.130,+1.550,1.555,0.130,-1.280,2,27.670,266.848,4
120.900,012,+56.5983253,+23.6915659,35.920,0.00,+0.00,+0.000,1163.313,-0.190,+1.790,1.800,0.190,-1.880,2,27.770,267.854,4
121.000,012,+56.5983338,+23.6915703,35.110,0.00,+0.00,+0.000,1164.299,-0.250,+1.710,1.728,0.250,-2.480,2,27.870,268.841,4
121.100,012,+56.5983413,+23.6915776,34.090,0.00,+0.00,+0.000,1165.260,-0.310,+1.460,1.493,0.310,-3.080,2,27.970,269.802,4
121.200,012,+56.5983479,+23.6915870,32.950,0.00,+0.00,+0.000,1166.192,-0.300,+1.020,1.063,0.300,-2.960,2,28.070,270.733,4
121.300,012,+56.5983535,+23.6915975,31.890,0.00,+0.00,+0.000,1167.092,-0.290,+0.590,0.657,0.290,-2.840,2,28.170,271.634,4
121.400,012,+56.5983587,+23.6916080,30.760,0.00,+0.00,+0.000,1167.962,-0.330,+0.360,0.488,0.330,-3.200,2,28.270,272.504,4
121.500,012,+56.5983638,+23.6916179,29.650,0.00,+0.00,+0.000,1168.801,-0.290,+0.030,0.292,0.290,-2.820,2,28.370,273.343,4
121.600,012,+56.5983689,+23.6916273,28.770,0.00,+0.00,+0.000,1169.613,-0.230,-0.110,0.255,0.230,-2.220,2,28.470,274.154,4
121.700,012,+56.5983740,+23.6916362,28.100,0.00,+0.00,+0.000,1170.403,-0.170,-0.190,0.255,0.170,-1.620,2,28.570,274.944,4
121.800,012,+56.5983791,+23.6916447,27.640,0.00,+0.00,+0.000,1171.177,-0.100,-0.220,0.242,0.100,-1.020,2,28.670,275.718,4
121.900,012,+56.5983843,+23.6916529,27.400,0.00,+0.00,+0.000,1171.941,-0.040,-0.230,0.233,0.040,-0.420,2,28.770,276.483,4
122.000,012,+56.5983895,+23.6916607,27.380,0.00,+0.00,+0.000,1172.702,+0.020,-0.230,0.231,0.000,+0.180,2,28.870,277.244,4
122.100,012,+56.5983950,+23.6916683,27.570,0.00,+0.00,+0.000,1173.465,+0.080,-0.200,0.215,0.000,+0.780,2,28.970,278.007,4
122.200,012,+56.5984006,+23.6916756,27.980,0.00,+0.00,+0.000,1174.237,+0.140,-0.200,0.244,0.000,+1.380,2,29.070,278.778,4
122.300,012,+56.5984064,+23.6916828,28.570,0.00,+0.00,+0.000,1175.022,+0.180,-0.190,0.262,0.000,+1.740,2,29.170,279.564,4
122.400,012,+56.5984125,+23.6916899,29.140,0.00,+0.00,+0.000,1175.824,+0.140,-0.220,0.261,0.000,+1.380,2,29.270,280.365,4
122.500,012,+56.5984188,+23.6916968,29.510,0.00,+0.00,+0.000,1176.638,+0.080,-0.190,0.206,0.000,+0.780,2,29.370,281.180,4
122.600,012,+56.5984252,+23.6917034,29.920,0.00,+0.00,+0.000,1177.464,+0.140,-0.190,0.236,0.000,+1.380,2,29.470,282.005,4
122.700,012,+56.5984319,+23.6917100,30.540,0.00,+0.00,+0.000,1178.303,+0.200,-0.200,0.283,0.000,+1.980,2,29.570,282.845,4
122.800,012,+56.5984387,+23.6917167,31.380,0.00,+0.00,+0.000,1179.163,+0.260,-0.210,0.334,0.000,+2.580,2,29.670,283.705,4
122.900,012,+56.5984458,+23.6917232,32.420,0.00,+0.00,+0.000,1180.049,+0.300,-0.220,0.372,0.000,+2.940,2,29.770,284.591,4
123.000,012,+56.5984533,+23.6917295,33.350,0.00,+0.00,+0.000,1180.963,+0.240,-0.260,0.354,0.000,+2.340,2,29.870,285.505,4
123.100,012,+56.5984610,+23.6917355,34.170,0.00,+0.00,+0.000,1181.901,+0.250,-0.300,0.391,0.000,+2.460,2,29.970,286.442,4
123.200,012,+56.5984691,+23.6917412,35.080,0.00,+0.00,+0.000,1182.863,+0.240,-0.310,0.392,0.000,+2.340,2,30.070,287.404,4
123.300,012,+56.5984775,+23.6917466,35.790,0.00,+0.00,+0.000,1183.847,+0.180,-0.330,0.376,0.000,+1.740,2,30.170,288.388,4
123.400,012,+56.5984860,+23.6917515,36.280,0.00,+0.00,+0.000,1184.848,+0.120,-0.330,0.351,0.000,+1.140,2,30.270,289.389,4
123.500,012,+56.5984948,+23.6917559,36.560,0.00,+0.00,+0.000,1185.859,+0.050,-0.310,0.314,0.000,+0.540,2,30.370,290.401,4
123.600,012,+56.5985037,+23.6917597,36.630,0.00,+0.00,+0.000,1186.876,-0.010,-0.290,0.290,0.010,-0.060,2,30.470,291.418,4
123.700,012,+56.5985127,+23.6917630,36.610,0.00,+0.00,+0.000,1187.893,+0.020,-0.390,0.391,0.000,+0.160,2,30.570,292.435,4
123.800,012,+56.5985217,+23.6917660,36.780,0.00,+0.00,+0.000,1188.913,+0.050,-0.420,0.423,0.000,+0.520,2,30.670,293.454,4
123.900,012,+56.5985307,+23.6917688,36.840,0.00,+0.00,+0.000,1189.935,-0.010,-0.530,0.530,0.010,-0.080,2,30.770,294.477,4
