"Format","MoTeC CSV File"
"Venue","RULLITIS"
"Vehicle","JULIA"
"Driver",""
"Device","RAJAGP"
"Comment","Exported by RAJAGP Client"
"Log Date","20/08/2026"
"Log Time","11:11:40"
"Sample Rate","10.000"
"Duration","199.300"
"Range","All"

"Time","Satellites","GPS Latitude","GPS Longitude","Ground Speed","GPS Heading","GPS Altitude","GPS Vert Speed","Distance","G Force Long","G Force Lat","G Force Combined","Brake","Acceleration","Lap Number","Lap Time","Lap Distance","GPS Fix"
"s","count","deg","deg","km/h","deg","m","km/h","m","g","g","g","g","m/s2","lap","s","m","state"

56.500,012,+56.5990074,+23.6918362,37.780,0.00,+0.00,+0.000,540.247,+0.360,-0.080,0.369,0.000,+3.510,1,56.528,540.247,4
56.600,012,+56.5990169,+23.6918378,38.920,0.00,+0.00,+0.000,541.312,+0.300,-0.080,0.310,0.000,+2.910,1,56.628,541.312,4
56.700,012,+56.5990267,+23.6918393,39.840,0.00,+0.00,+0.000,542.406,+0.240,-0.060,0.247,0.000,+2.310,1,56.728,542.406,4
56.800,012,+56.5990368,+23.6918406,40.540,0.00,+0.00,+0.000,543.522,+0.170,-0.060,0.180,0.000,+1.710,1,56.828,543.522,4
56.900,012,+56.5990469,+23.6918419,41.030,0.00,+0.00,+0.000,544.655,+0.110,-0.040,0.117,0.000,+1.110,1,56.928,544.655,4
57.000,012,+56.5990572,+23.6918432,41.300,0.00,+0.00,+0.000,545.799,+0.050,-0.010,0.051,0.000,+0.510,1,57.028,545.799,4
57.100,012,+56.5990675,+23.6918445,41.360,0.00,+0.00,+0.000,546.947,-0.010,+0.000,0.010,0.010,-0.090,1,57.128,546.947,4
57.200,012,+56.5990778,+23.6918457,41.200,0.00,+0.00,+0.000,548.093,-0.070,+0.000,0.070,0.070,-0.690,1,57.228,548.093,4
57.300,012,+56.5990880,+23.6918470,40.820,0.00,+0.00,+0.000,549.232,-0.130,+0.000,0.130,0.130,-1.290,1,57.328,549.232,4
57.400,012,+56.5990980,+23.6918483,40.230,0.00,+0.00,+0.000,550.358,-0.190,+0.000,0.190,0.190,-1.890,1,57.428,550.358,4
57.500,012,+56.5991079,+23.6918495,39.590,0.00,+0.00,+0.000,551.467,-0.160,+0.000,0.160,0.160,-1.530,1,57.528,551.467,4
57.600,012,+56.5991177,+23.6918507,38.980,0.00,+0.00,+0.000,552.558,-0.190,+0.000,0.190,0.190,-1.890,1,57.628,552.558,4
57.700,012,+56.5991273,+23.6918519,38.170,0.00,+0.00,+0.000,553.630,-0.250,+0.000,0.250,0.250,-2.490,1,57.728,553.630,4
57.800,012,+56.5991366,+23.6918531,37.150,0.00,+0.00,+0.000,554.676,-0.310,+0.000,0.310,0.310,-3.090,1,57.828,554.676,4
57.900,012,+56.5991457,+23.6918542,35.910,0.00,+0.00,+0.000,555.690,-0.380,+0.000,0.380,0.380,-3.690,1,57.928,555.690,4
58.000,012,+56.5991544,+23.6918553,34.450,0.00,+0.00,+0.000,556.668,-0.440,+0.000,0.440,0.440,-4.290,1,58.028,556.668,4
58.100,012,+56.5991628,+23.6918564,32.780,0.00,+0.00,+0.000,557.601,-0.500,+0.000,0.500,0.500,-4.890,1,58.128,557.601,4
58.200,012,+56.5991707,+23.6918574,30.910,0.00,+0.00,+0.000,558.486,-0.530,+0.000,0.530,0.530,-5.210,1,58.228,558.486,4
58.300,012,+56.5991781,+23.6918583,28.980,0.00,+0.00,+0.000,559.318,-0.540,+0.000,0.540,0.540,-5.310,1,58.328,559.318,4
58.400,012,+56.5991850,+23.6918592,27.200,0.00,+0.00,+0.000,560.098,-0.480,+0.000,0.480,0.480,-4.710,1,58.428,560.098,4
58.500,012,+56.5991915,+23.6918600,25.630,0.00,+0.00,+0.000,560.832,-0.420,+0.000,0.420,0.420,-4.110,1,58.528,560.832,4
58.600,012,+56.5991977,+23.6918607,24.280,0.00,+0.00,+0.000,561.525,-0.360,+0.000,0.360,0.360,-3.510,1,58.628,561.525,4
58.700,012,+56.5992036,+23.6918615,23.140,0.00,+0.00,+0.000,562.184,-0.300,+0.000,0.300,0.300,-2.910,1,58.728,562.184,4
58.800,012,+56.5992092,+23.6918622,22.230,0.00,+0.00,+0.000,562.814,-0.240,+0.000,0.240,0.240,-2.310,1,58.828,562.814,4
58.900,012,+56.5992146,+23.6918629,21.520,0.00,+0.00,+0.000,563.421,-0.170,+0.000,0.170,0.170,-1.710,1,58.928,563.421,4
59.000,012,+56.5992199,+23.6918635,21.040,0.00,+0.00,+0.000,564.012,-0.110,+0.000,0.110,0.110,-1.110,1,59.028,564.012,4
59.100,012,+56.5992251,+23.6918642,20.770,0.00,+0.00,+0.000,564.593,-0.050,+0.000,0.050,0.050,-0.510,1,59.128,564.593,4
59.200,012,+56.5992303,+23.6918648,20.710,0.00,+0.00,+0.000,565.169,+0.010,+0.000,0.010,0.000,+0.090,1,59.228,565.169,4
59.300,012,+56.5992354,+23.6918655,20.870,0.00,+0.00,+0.000,565.747,+0.070,+0.000,0.070,0.000,+0.690,1,59.328,565.747,4
59.400,012,+56.5992407,+23.6918661,21.250,0.00,+0.00,+0.000,566.332,+0.130,+0.000,0.130,0.000,+1.290,1,59.428,566.332,4
59.500,012,+56.5992461,+23.6918668,21.840,0.00,+0.00,+0.000,566.930,+0.190,+0.000,0.190,0.000,+1.890,1,59.528,566.930,4
59.600,012,+56.5992516,+23.6918675,22.650,0.00,+0.00,+0.000,567.548,+0.250,+0.000,0.250,0.000,+2.490,1,59.628,567.548,4
59.700,012,+56.5992574,+23.6918682,23.680,0.00,+0.00,+0.000,568.192,+0.310,+0.000,0.310,0.000,+3.090,1,59.728,568.192,4
59.800,012,+56.5992635,+23.6918690,24.920,0.00,+0.00,+0.000,568.867,+0.380,+0.000,0.380,0.000,+3.690,1,59.828,568.867,4
59.900,012,+56.5992699,+23.6918698,26.380,0.00,+0.00,+0.000,569.579,+0.440,+0.000,0.440,0.000,+4.290,1,59.928,569.579,4
60.000,012,+56.5992767,+23.6918706,27.860,0.00,+0.00,+0.000,570.332,+0.400,+0.000,0.400,0.000,+3.930,1,60.028,570.332,4
60.100,012,+56.5992838,+23.6918715,29.150,0.00,+0.00,+0.000,571.124,+0.340,+0.000,0.340,0.000,+3.330,1,60.128,571.124,4
60.200,012,+56.5992912,+23.6918724,30.220,0.00,+0.00,+0.000,571.949,+0.280,+0.000,0.280,0.000,+2.730,1,60.228,571.949,4
60.300,012,+56.5992989,+23.6918734,31.070,0.00,+0.00,+0.000,572.800,+0.220,+0.000,0.220,0.000,+2.130,1,60.328,572.800,4
60.400,012,+56.5993067,+23.6918744,31.960,0.00,+0.00,+0.000,573.676,+0.280,+0.000,0.280,0.000,+2.730,1,60.428,573.676,4
60.500,012,+56.5993149,+23.6918754,33.080,0.00,+0.00,+0.000,574.579,+0.340,+0.000,0.340,0.000,+3.330,1,60.528,574.579,4
60.600,012,+56.5993233,+23.6918764,34.350,0.00,+0.00,+0.000,575.515,+0.350,+0.000,0.350,0.000,+3.450,1,60.628,575.515,4
60.700,012,+56.5993320,+23.6918775,35.460,0.00,+0.00,+0.000,576.485,+0.290,+0.000,0.290,0.000,+2.850,1,60.728,576.485,4
60.800,012,+56.5993410,+23.6918787,36.360,0.00,+0.00,+0.000,577.482,+0.230,+0.000,0.230,0.000,+2.250,1,60.828,577.482,4
60.900,012,+56.5993501,+23.6918798,37.040,0.00,+0.00,+0.000,578.502,+0.170,+0.000,0.170,0.000,+1.650,1,60.928,578.502,4
61.000,012,+56.5993594,+23.6918810,37.500,0.00,+0.00,+0.000,579.537,+0.110,+0.000,0.110,0.000,+1.050,1,61.028,579.537,4
61.100,012,+56.5993688,+23.6918821,37.750,0.00,+0.00,+0.000,580.582,+0.050,+0.000,0.050,0.000,+0.450,1,61.128,580.582,4
61.200,012,+56.5993782,+23.6918833,37.940,0.00,+0.00,+0.000,581.634,+0.030,+0.000,0.030,0.000,+0.330,1,61.228,581.634,4
61.300,012,+56.5993877,+23.6918845,37.930,0.00,+0.00,+0.000,582.687,-0.030,+0.000,0.030,0.030,-0.270,1,61.328,582.687,4
61.400,012,+56.5993971,+23.6918857,37.700,0.00,+0.00,+0.000,583.738,-0.090,+0.000,0.090,0.090,-0.870,1,61.428,583.738,4
61.500,012,+56.5994064,+23.6918868,37.350,0.00,+0.00,+0.000,584.780,-0.090,+0.000,0.090,0.090,-0.860,1,61.528,584.780,4
61.600,012,+56.5994157,+23.6918880,37.120,0.00,+0.00,+0.000,585.814,-0.080,+0.000,0.080,0.080,-0.740,1,61.628,585.814,4
61.700,012,+56.5994249,+23.6918891,36.730,0.00,+0.00,+0.000,586.840,-0.140,+0.000,0.140,0.140,-1.340,1,61.728,586.840,4
61.800,012,+56.5994339,+23.6918903,36.110,0.00,+0.00,+0.000,587.852,-0.200,+0.000,0.200,0.200,-1.940,1,61.828,587.852,4
61.900,012,+56.5994428,+23.6918914,35.300,0.00,+0.00,+0.000,588.844,-0.230,+0.000,0.230,0.230,-2.300,1,61.928,588.844,4
62.000,012,+56.5994515,+23.6918925,34.550,0.00,+0.00,+0.000,589.814,-0.190,+0.000,0.190,0.190,-1.860,1,62.028,589.814,4
62.100,012,+56.5994600,+23.6918935,34.010,0.00,+0.00,+0.000,590.766,-0.130,+0.000,0.130,0.130,-1.260,1,62.128,590.766,4
62.200,012,+56.5994684,+23.6918946,33.690,0.00,+0.00,+0.000,591.706,-0.070,+0.000,0.070,0.070,-0.660,1,62.228,591.706,4
62.300,012,+56.5994768,+23.6918956,33.580,0.00,+0.00,+0.000,592.641,-0.010,+0.000,0.010,0.010,-0.060,1,62.328,592.641,4
62.400,012,+56.5994851,+23.6918967,33.690,0.00,+0.00,+0.000,593.575,+0.060,+0.000,0.060,0.000,+0.540,1,62.428,593.575,4
62.500,012,+56.5994936,+23.6918977,34.010,0.00,+0.00,+0.000,594.515,+0.120,+0.000,0.120,0.000,+1.140,1,62.528,594.515,4
62.600,012,+56.5995021,+23.6918988,34.290,0.00,+0.00,+0.000,595.464,+0.060,+0.000,0.060,0.000,+0.540,1,62.628,595.464,4
62.700,012,+56.5995106,+23.6918999,34.360,0.00,+0.00,+0.000,596.417,+0.000,+0.000,0.000,0.000,-0.030,1,62.728,596.417,4
62.800,012,+56.5995192,+23.6919009,34.430,0.00,+0.00,+0.000,597.373,+0.050,+0.000,0.050,0.000,+0.450,1,62.828,597.373,4
62.900,012,+56.5995278,+23.6919020,34.730,0.00,+0.00,+0.000,598.333,+0.110,+0.000,0.110,0.000,+1.050,1,62.928,598.333,4
63.000,012,+56.5995365,+23.6919031,35.230,0.00,+0.00,+0.000,599.305,+0.170,+0.000,0.170,0.000,+1.650,1,63.028,599.305,4
63.100,012,+56.5995453,+23.6919042,35.700,0.00,+0.00,+0.000,600.290,+0.110,+0.000,0.110,0.000,+1.050,1,63.128,600.290,4
63.200,012,+56.5995543,+23.6919053,35.940,0.00,+0.00,+0.000,601.285,+0.050,+0.000,0.050,0.000,+0.450,1,63.228,601.285,4
63.300,012,+56.5995632,+23.6919064,35.970,0.00,+0.00,+0.000,602.284,-0.020,+0.000,0.020,0.020,-0.150,1,63.328,602.284,4
63.400,012,+56.5995722,+23.6919076,35.810,0.00,+0.00,+0.000,603.281,-0.050,+0.000,0.050,0.050,-0.510,1,63.428,603.281,4
63.500,012,+56.5995810,+23.6919087,35.670,0.00,+0.00,+0.000,604.273,-0.020,-0.060,0.063,0.020,-0.150,1,63.528,604.273,4
63.600,012,+56.5995899,+23.6919098,35.740,0.00,+0.00,+0.000,605.265,+0.050,-0.180,0.187,0.000,+0.450,1,63.628,605.265,4
63.700,012,+56.5995989,+23.6919109,36.030,0.00,+0.00,+0.000,606.262,+0.110,-0.440,0.454,0.000,+1.050,1,63.728,606.262,4
63.800,012,+56.5996079,+23.6919116,36.360,0.00,+0.00,+0.000,607.267,+0.090,-0.590,0.597,0.000,+0.930,1,63.828,607.267,4
63.900,012,+56.5996170,+23.6919109,36.640,0.00,+0.00,+0.000,608.281,+0.060,-0.740,0.742,0.000,+0.570,1,63.928,608.281,4
64.000,012,+56.5996261,+23.6919085,36.850,0.00,+0.00,+0.000,609.302,+0.070,-1.030,1.032,0.000,+0.690,1,64.028,609.302,4
64.100,012,+56.5996350,+23.6919044,37.020,0.00,+0.00,+0.000,610.328,+0.030,-1.110,1.110,0.000,+0.330,1,64.128,610.328,4
64.200,012,+56.5996436,+23.6918985,37.080,0.00,+0.00,+0.000,611.357,+0.000,-0.980,0.980,0.000,-0.030,1,64.228,611.357,4
64.300,012,+56.5996519,+23.6918909,36.940,0.00,+0.00,+0.000,612.385,-0.060,-1.020,1.022,0.060,-0.630,1,64.328,612.385,4
64.400,012,+56.5996596,+23.6918820,36.580,0.00,+0.00,+0.000,613.406,-0.130,-0.950,0.959,0.130,-1.230,1,64.428,613.406,4
64.500,012,+56.5996667,+23.6918719,36.010,0.00,+0.00,+0.000,614.415,-0.190,-0.740,0.764,0.190,-1.830,1,64.528,614.415,4
64.600,012,+56.5996733,+23.6918611,35.220,0.00,+0.00,+0.000,615.404,-0.250,-0.740,0.781,0.250,-2.430,1,64.628,615.404,4
64.700,012,+56.5996794,+23.6918499,34.410,0.00,+0.00,+0.000,616.371,-0.210,-0.670,0.702,0.210,-2.070,1,64.728,616.371,4
64.800,012,+56.5996850,+23.6918384,33.760,0.00,+0.00,+0.000,617.318,-0.170,-0.610,0.633,0.170,-1.650,1,64.828,617.318,4
64.900,012,+56.5996900,+23.6918263,33.300,0.00,+0.00,+0.000,618.249,-0.110,-0.510,0.522,0.110,-1.050,1,64.928,618.249,4
65.000,012,+56.5996947,+23.6918139,33.050,0.00,+0.00,+0.000,619.171,-0.050,-0.500,0.502,0.050,-0.450,1,65.028,619.171,4
65.100,012,+56.5996989,+23.6918011,33.010,0.00,+0.00,+0.000,620.088,+0.010,-0.460,0.460,0.000,+0.150,1,65.128,620.088,4
65.200,012,+56.5997027,+23.6917878,33.190,0.00,+0.00,+0.000,621.008,+0.080,-0.400,0.408,0.000,+0.750,1,65.228,621.008,4
65.300,012,+56.5997061,+23.6917740,33.590,0.00,+0.00,+0.000,621.935,+0.140,-0.330,0.358,0.000,+1.350,1,65.328,621.935,4
65.400,012,+56.5997093,+23.6917598,34.210,0.00,+0.00,+0.000,622.877,+0.200,-0.260,0.328,0.000,+1.950,1,65.428,622.877,4
65.500,012,+56.5997125,+23.6917452,35.040,0.00,+0.00,+0.000,623.839,+0.260,-0.120,0.286,0.000,+2.550,1,65.528,623.839,4
65.600,012,+56.5997158,+23.6917303,36.080,0.00,+0.00,+0.000,624.826,+0.320,-0.070,0.328,0.000,+3.150,1,65.628,624.826,4
65.700,012,+56.5997192,+23.6917148,37.220,0.00,+0.00,+0.000,625.844,+0.330,-0.100,0.345,0.000,+3.270,1,65.728,625.844,4
65.800,012,+56.5997228,+23.6916989,38.360,0.00,+0.00,+0.000,626.894,+0.300,-0.110,0.320,0.000,+2.910,1,65.828,626.894,4
65.900,012,+56.5997263,+23.6916825,39.270,0.00,+0.00,+0.000,627.972,+0.230,-0.190,0.298,0.000,+2.310,1,65.928,627.972,4
66.000,012,+56.5997297,+23.6916656,39.970,0.00,+0.00,+0.000,629.073,+0.170,-0.280,0.328,0.000,+1.710,1,66.028,629.073,4
66.100,012,+56.5997328,+23.6916483,40.460,0.00,+0.00,+0.000,630.190,+0.110,-0.290,0.310,0.000,+1.110,1,66.128,630.190,4
66.200,012,+56.5997357,+23.6916307,40.720,0.00,+0.00,+0.000,631.317,+0.050,-0.330,0.334,0.000,+0.510,1,66.228,631.317,4
66.300,012,+56.5997383,+23.6916129,40.780,0.00,+0.00,+0.000,632.449,-0.010,-0.340,0.340,0.010,-0.090,1,66.328,632.449,4
66.400,012,+56.5997406,+23.6915950,40.610,0.00,+0.00,+0.000,633.580,-0.070,-0.330,0.337,0.070,-0.690,1,66.428,633.580,4
66.500,012,+56.5997427,+23.6915771,40.230,0.00,+0.00,+0.000,634.703,-0.130,-0.410,0.430,0.130,-1.290,1,66.528,634.703,4
66.600,012,+56.5997444,+23.6915593,39.810,0.00,+0.00,+0.000,635.814,-0.100,-0.320,0.335,0.100,-0.930,1,66.628,635.814,4
66.700,012,+56.5997458,+23.6915415,39.600,0.00,+0.00,+0.000,636.917,-0.040,-0.320,0.322,0.040,-0.400,1,66.728,636.917,4
66.800,012,+56.5997469,+23.6915238,39.370,0.00,+0.00,+0.000,638.014,-0.090,-0.310,0.323,0.090,-0.870,1,66.828,638.014,4
66.900,012,+56.5997478,+23.6915061,38.940,0.00,+0.00,+0.000,639.102,-0.140,-0.300,0.331,0.140,-1.390,1,66.928,639.102,4
67.000,012,+56.5997483,+23.6914887,38.460,0.00,+0.00,+0.000,640.177,-0.130,-0.260,0.291,0.130,-1.270,1,67.028,640.177,4
67.100,012,+56.5997486,+23.6914714,38.040,0.00,+0.00,+0.000,641.239,-0.110,-0.180,0.211,0.110,-1.090,1,67.128,641.239,4
67.200,012,+56.5997487,+23.6914543,37.730,0.00,+0.00,+0.000,642.291,-0.070,-0.110,0.130,0.070,-0.690,1,67.228,642.291,4
67.300,012,+56.5997487,+23.6914373,37.570,0.00,+0.00,+0.000,643.337,-0.040,-0.100,0.108,0.040,-0.350,1,67.328,643.337,4
67.400,012,+56.5997487,+23.6914203,37.440,0.00,+0.00,+0.000,644.379,-0.040,-0.030,0.050,0.040,-0.370,1,67.428,644.379,4
67.500,012,+56.5997487,+23.6914034,37.180,0.00,+0.00,+0.000,645.416,-0.100,+0.000,0.100,0.100,-0.970,1,67.528,645.416,4
67.600,012,+56.5997487,+23.6913867,36.800,0.00,+0.00,+0.000,646.443,-0.130,+0.000,0.130,0.130,-1.250,1,67.628,646.443,4
67.700,012,+56.5997487,+23.6913702,36.250,0.00,+0.00,+0.000,647.458,-0.160,+0.000,0.160,0.160,-1.610,1,67.728,647.458,4
67.800,012,+56.5997487,+23.6913540,35.700,0.00,+0.00,+0.000,648.457,-0.150,+0.000,0.150,0.150,-1.450,1,67.828,648.457,4
67.900,012,+56.5997487,+23.6913380,35.240,0.00,+0.00,+0.000,649.442,-0.110,+0.000,0.110,0.110,-1.120,1,67.928,649.442,4
68.000,012,+56.5997487,+23.6913221,34.910,0.00,+0.00,+0.000,650.417,-0.080,+0.000,0.080,0.080,-0.770,1,68.028,650.417,4
68.100,012,+56.5997487,+23.6913064,34.560,0.00,+0.00,+0.000,651.381,-0.120,+0.000,0.120,0.120,-1.210,1,68.128,651.381,4
68.200,012,+56.5997487,+23.6912909,33.990,0.00,+0.00,+0.000,652.333,-0.180,+0.000,0.180,0.180,-1.810,1,68.228,652.333,4
68.300,012,+56.5997487,+23.6912758,33.260,0.00,+0.00,+0.000,653.268,-0.230,+0.000,0.230,0.230,-2.230,1,68.328,653.268,4
68.400,012,+56.5997487,+23.6912609,32.530,0.00,+0.00,+0.000,654.181,-0.190,+0.000,0.190,0.190,-1.850,1,68.428,654.181,4
68.500,012,+56.5997487,+23.6912464,31.930,0.00,+0.00,+0.000,655.077,-0.160,+0.000,0.160,0.160,-1.570,1,68.528,655.077,4
68.600,012,+56.5997487,+23.6912321,31.430,0.00,+0.00,+0.000,655.957,-0.150,+0.000,0.150,0.150,-1.450,1,68.628,655.957,4
68.700,012,+56.5997487,+23.6912180,30.930,0.00,+0.00,+0.000,656.823,-0.140,+0.000,0.140,0.140,-1.400,1,68.728,656.823,4
68.800,012,+56.5997487,+23.6912041,30.470,0.00,+0.00,+0.000,657.675,-0.130,+0.000,0.130,0.130,-1.240,1,68.828,657.675,4
68.900,012,+56.5997487,+23.6911904,30.120,0.00,+0.00,+0.000,658.517,-0.070,+0.000,0.070,0.070,-0.730,1,68.928,658.517,4
69.000,012,+56.5997487,+23.6911768,29.990,0.00,+0.00,+0.000,659.352,-0.010,+0.000,0.010,0.010,-0.130,1,69.028,659.352,4
69.100,012,+56.5997487,+23.6911633,30.070,0.00,+0.00,+0.000,660.186,+0.050,+0.000,0.050,0.000,+0.470,1,69.128,660.186,4
69.200,012,+56.5997487,+23.6911496,30.360,0.00,+0.00,+0.000,661.025,+0.110,+0.000,0.110,0.000,+1.070,1,69.228,661.025,4
69.300,012,+56.5997487,+23.6911357,30.860,0.00,+0.00,+0.000,661.876,+0.150,+0.000,0.150,0.000,+1.430,1,69.328,661.876,4
69.400,012,+56.5997487,+23.6911217,31.240,0.00,+0.00,+0.000,662.738,+0.080,+0.000,0.080,0.000,+0.830,1,69.428,662.738,4
69.500,012,+56.5997487,+23.6911075,31.410,0.00,+0.00,+0.000,663.608,+0.020,+0.000,0.020,0.000,+0.230,1,69.528,663.608,4
69.600,012,+56.5997487,+23.6910933,31.360,0.00,+0.00,+0.000,664.480,-0.040,+0.000,0.040,0.040,-0.370,1,69.628,664.480,4
69.700,012,+56.5997487,+23.6910791,31.100,0.00,+0.00,+0.000,665.347,-0.100,+0.000,0.100,0.100,-0.970,1,69.728,665.347,4
69.800,012,+56.5997487,+23.6910652,30.760,0.00,+0.00,+0.000,666.207,-0.090,+0.000,0.090,0.090,-0.850,1,69.828,666.207,4
69.900,012,+56.5997487,+23.6910513,30.520,0.00,+0.00,+0.000,667.058,-0.040,+0.000,0.040,0.040,-0.420,1,69.928,667.058,4
70.000,012,+56.5997487,+23.6910375,30.500,0.00,+0.00,+0.000,667.905,+0.020,+0.000,0.020,0.000,+0.180,1,70.028,667.905,4
70.100,012,+56.5997487,+23.6910237,30.690,0.00,+0.00,+0.000,668.755,+0.080,-0.040,0.089,0.000,+0.780,1,70.128,668.755,4
70.200,012,+56.5997487,+23.6910097,31.100,0.00,+0.00,+0.000,669.613,+0.140,-0.230,0.269,0.000,+1.380,1,70.228,669.613,4
70.300,012,+56.5997487,+23.6909955,31.730,0.00,+0.00,+0.000,670.486,+0.200,-0.440,0.483,0.000,+1.980,1,70.328,670.486,4
70.400,012,+56.5997487,+23.6909809,32.470,0.00,+0.00,+0.000,671.378,+0.190,-0.670,0.696,0.000,+1.860,1,70.428,671.378,4
70.500,012,+56.5997481,+23.6909661,33.010,0.00,+0.00,+0.000,672.287,+0.130,-0.900,0.909,0.000,+1.260,1,70.528,672.287,4
70.600,012,+56.5997463,+23.6909515,33.330,0.00,+0.00,+0.000,673.208,+0.070,-1.070,1.072,0.000,+0.660,1,70.628,673.208,4
70.700,012,+56.5997431,+23.6909375,33.440,0.00,+0.00,+0.000,674.136,+0.010,-1.150,1.150,0.000,+0.060,1,70.728,674.136,4
70.800,012,+56.5997388,+23.6909247,33.400,0.00,+0.00,+0.000,675.064,-0.010,-1.140,1.140,0.010,-0.060,1,70.828,675.064,4
70.900,012,+56.5997334,+23.6909130,33.510,0.00,+0.00,+0.000,675.993,+0.060,-1.080,1.082,0.000,+0.540,1,70.928,675.993,4
71.000,012,+56.5997277,+23.6909019,33.830,0.00,+0.00,+0.000,676.929,+0.120,-0.970,0.977,0.000,+1.140,1,71.028,676.929,4
71.100,012,+56.5997214,+23.6908917,34.120,0.00,+0.00,+0.000,677.872,+0.060,-0.960,0.962,0.000,+0.540,1,71.128,677.872,4
71.200,012,+56.5997145,+23.6908824,34.180,0.00,+0.00,+0.000,678.821,-0.010,-0.980,0.980,0.010,-0.060,1,71.228,678.821,4
71.300,012,+56.5997073,+23.6908743,34.030,0.00,+0.00,+0.000,679.768,-0.070,-1.130,1.132,0.070,-0.660,1,71.328,679.768,4
71.400,012,+56.5996997,+23.6908678,33.660,0.00,+0.00,+0.000,680.709,-0.130,-1.070,1.078,0.130,-1.260,1,71.428,680.709,4
71.500,012,+56.5996917,+23.6908633,33.080,0.00,+0.00,+0.000,681.636,-0.190,-0.890,0.910,0.190,-1.860,1,71.528,681.636,4
71.600,012,+56.5996837,+23.6908608,32.380,0.00,+0.00,+0.000,682.545,-0.180,-0.760,0.781,0.180,-1.740,1,71.628,682.545,4
71.700,012,+56.5996757,+23.6908602,31.890,0.00,+0.00,+0.000,683.437,-0.120,-0.570,0.582,0.120,-1.140,1,71.728,683.437,4
71.800,012,+56.5996678,+23.6908602,31.610,0.00,+0.00,+0.000,684.319,-0.050,-0.430,0.433,0.050,-0.540,1,71.828,684.319,4
71.900,012,+56.5996599,+23.6908602,31.540,0.00,+0.00,+0.000,685.196,+0.010,-0.320,0.320,0.000,+0.060,1,71.928,685.196,4
72.000,012,+56.5996520,+23.6908602,31.690,0.00,+0.00,+0.000,686.075,+0.070,-0.260,0.269,0.000,+0.660,1,72.028,686.075,4
72.100,012,+56.5996441,+23.6908602,32.060,0.00,+0.00,+0.000,686.960,+0.130,-0.240,0.273,0.000,+1.260,1,72.128,686.960,4
72.200,012,+56.5996360,+23.6908604,32.630,0.00,+0.00,+0.000,687.858,+0.170,-0.320,0.362,0.000,+1.620,1,72.228,687.858,4
72.300,012,+56.5996278,+23.6908615,33.080,0.00,+0.00,+0.000,688.771,+0.100,-0.470,0.481,0.000,+1.020,1,72.328,688.771,4
72.400,012,+56.5996196,+23.6908637,33.320,0.00,+0.00,+0.000,689.693,+0.040,-0.550,0.551,0.000,+0.420,1,72.428,689.693,4
72.500,012,+56.5996115,+23.6908668,33.340,0.00,+0.00,+0.000,690.619,-0.020,-0.590,0.590,0.020,-0.180,1,72.528,690.619,4
72.600,012,+56.5996035,+23.6908710,33.150,0.00,+0.00,+0.000,691.543,-0.080,-0.660,0.665,0.080,-0.780,1,72.628,691.543,4
72.700,012,+56.5995958,+23.6908761,32.910,0.00,+0.00,+0.000,692.460,-0.040,-0.670,0.671,0.040,-0.420,1,72.728,692.460,4
72.800,012,+56.5995883,+23.6908821,32.890,0.00,+0.00,+0.000,693.374,+0.020,-0.620,0.620,0.000,+0.180,1,72.828,693.374,4
72.900,012,+56.5995810,+23.6908890,33.080,0.00,+0.00,+0.000,694.290,+0.080,-0.740,0.744,0.000,+0.780,1,72.928,694.290,4
73.000,012,+56.5995739,+23.6908970,33.490,0.00,+0.00,+0.000,695.215,+0.140,-0.780,0.792,0.000,+1.380,1,73.028,695.215,4
73.100,012,+56.5995672,+23.6909061,34.120,0.00,+0.00,+0.000,696.154,+0.200,-0.850,0.873,0.000,+1.980,1,73.128,696.154,4
73.200,012,+56.5995608,+23.6909166,34.700,0.00,+0.00,+0.000,697.110,+0.140,-0.910,0.921,0.000,+1.380,1,73.228,697.110,4
73.300,012,+56.5995549,+23.6909282,35.070,0.00,+0.00,+0.000,698.079,+0.080,-0.840,0.844,0.000,+0.780,1,73.328,698.079,4
73.400,012,+56.5995496,+23.6909409,35.220,0.00,+0.00,+0.000,699.055,+0.020,-0.790,0.790,0.000,+0.180,1,73.428,699.055,4
73.500,012,+56.5995450,+23.6909544,35.160,0.00,+0.00,+0.000,700.032,-0.040,-0.680,0.681,0.040,-0.420,1,73.528,700.032,4
73.600,012,+56.5995410,+23.6909686,34.940,0.00,+0.00,+0.000,701.006,-0.060,-0.460,0.464,0.060,-0.610,1,73.628,701.006,4
73.700,012,+56.5995374,+23.6909829,34.780,0.00,+0.00,+0.000,701.974,-0.020,-0.350,0.351,0.020,-0.190,1,73.728,701.974,4
73.800,012,+56.5995339,+23.6909972,34.840,0.00,+0.00,+0.000,702.941,+0.040,-0.150,0.155,0.000,+0.410,1,73.828,702.941,4
73.900,012,+56.5995303,+23.6910117,35.120,0.00,+0.00,+0.000,703.913,+0.100,-0.050,0.112,0.000,+1.010,1,73.928,703.913,4
74.000,012,+56.5995266,+23.6910262,35.560,0.00,+0.00,+0.000,704.895,+0.110,+0.000,0.110,0.000,+1.130,1,74.028,704.895,4
74.100,012,+56.5995229,+23.6910410,35.940,0.00,+0.00,+0.000,705.888,+0.100,+0.000,0.100,0.000,+1.010,1,74.128,705.888,4
